"Gene","ClinVar_VariationID","ClinVar_Accession","Query_Phenotype","Matched_Condition","Clinical_Significance","Search_Term","Source"
"POT1","4782185","VCV004782185","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4796945","VCV004796945","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4797272","VCV004797272","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4797806","VCV004797806","cancer","Tumor predisposition syndrome 3 | Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | CMM10 | GLM9 | TPDS3","Likely pathogenic","""cancer""","ClinVar_XML"
"POT1","4798320","VCV004798320","cancer","Tumor predisposition syndrome 3 | Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | CMM10 | GLM9 | TPDS3","Likely benign","""cancer""","ClinVar_XML"
"POT1","4798426","VCV004798426","cancer","Tumor predisposition syndrome 3 | Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | CMM10 | GLM9 | TPDS3","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4804103","VCV004804103","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | CMM10 | GLM9 | TPDS3","Likely benign","""cancer""","ClinVar_XML"
"POT1","4805012","VCV004805012","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | CMM10 | GLM9 | TPDS3","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4805064","VCV004805064","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Tumor predisposition syndrome 3 | CMM10 | GLM9 | TPDS3","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4806628","VCV004806628","cancer","Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4807150","VCV004807150","cancer","Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4807306","VCV004807306","cancer","Glioma susceptibility 9 | LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4807733","VCV004807733","cancer","LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | Glioma susceptibility 9 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4807913","VCV004807913","cancer","LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | Glioma susceptibility 9 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4808111","VCV004808111","cancer","LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | Glioma susceptibility 9 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4808141","VCV004808141","cancer","LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | Glioma susceptibility 9 | TPDS3 | CMM10 | GLM9","Likely benign","""cancer""","ClinVar_XML"
"POT1","4809174","VCV004809174","cancer","LONG TELOMERE SYNDROME, POT1-RELATED | Melanoma, cutaneous malignant, susceptibility to, 10 | Tumor predisposition syndrome 3 | Glioma susceptibility 9 | TPDS3 | CMM10 | GLM9","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4810781","VCV004810781","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | LONG TELOMERE SYNDROME, POT1-RELATED | Glioma susceptibility 9 | Tumor predisposition syndrome 3 | CMM10 | GLM9 | TPDS3","Uncertain significance","""cancer""","ClinVar_XML"
"POT1","4811436","VCV004811436","cancer","Melanoma, cutaneous malignant, susceptibility to, 10 | LONG TELOMERE SYNDROME, POT1-RELATED | Glioma susceptibility 9 | Tumor predisposition syndrome 3 | CMM10 | GLM9 | TPDS3","Uncertain significance","""cancer""","ClinVar_XML"
"POTEC","4796302","VCV004796302","cancer","not provided | none provided | Prenatal imaging test results suggest bilateral talipes equinovarus","Likely pathogenic","""cancer""","ClinVar_XML"
"POTED","4796384","VCV004796384","cancer","not provided | none provided | Positive second-trimester serum screening","Pathogenic","""cancer""","ClinVar_XML"
"PPFIBP1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PPFIBP1","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PPHLN1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PPM1E","4755347","VCV004755347","cancer","See cases | Child with deletion of 17q22","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PPP1R16A","3384214","VCV003384214","cancer","CHROMOSOME 8q22.1-qter DUPLICATION AND 8pter-p23.1 DELETION | REC8 SYNDROME | SAN LUIS VALLEY SYNDROME | Recombinant 8 syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PPP4R1","4796302","VCV004796302","cancer","not provided | none provided | Prenatal imaging test results suggest bilateral talipes equinovarus","Likely pathogenic","""cancer""","ClinVar_XML"
"PPP4R1-AS1","4796302","VCV004796302","cancer","not provided | none provided | Prenatal imaging test results suggest bilateral talipes equinovarus","Likely pathogenic","""cancer""","ClinVar_XML"
"PRB1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRB1","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRB2","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRB2","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRB3","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRB3","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRB4","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRB4","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRC1","4796084","VCV004796084","cancer","not provided | none provided | Prenatal imaging test results suggest increased nuchal translucency","Likely pathogenic","""cancer""","ClinVar_XML"
"PRC1-AS1","4796084","VCV004796084","cancer","not provided | none provided | Prenatal imaging test results suggest increased nuchal translucency","Likely pathogenic","""cancer""","ClinVar_XML"
"PRDM15","4796384","VCV004796384","cancer","not provided | none provided | Positive second-trimester serum screening","Pathogenic","""cancer""","ClinVar_XML"
"PRDM5","4614751","VCV004614751","cancer","Cardiovascular phenotype","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRELID3A","4796302","VCV004796302","cancer","not provided | none provided | Prenatal imaging test results suggest bilateral talipes equinovarus","Likely pathogenic","""cancer""","ClinVar_XML"
"PRF1","3768482","VCV003768482","cancer","Familial hemophagocytic lymphohistiocytosis | Familial erythrophagocytic lymphohistiocytosis | Familial histiocytic reticulosis | Hereditary hemophagocytic lymphohistiocytosis | FHL | HPLH","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRH1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRH1","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRH1-PRR4","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRH1-PRR4","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRH1-TAS2R14","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRH1-TAS2R14","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRH2","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRH2","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRICKLE1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRKAG1","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRKAR1A","3383348","VCV003383348","cancer","PRKAR1A-related disorder | PRKAR1A-related condition | Carney complex, type 1 | CARNEY MYXOMA-ENDOCRINE COMPLEX | CARNEY COMPLEX, TYPE I | CNC1 | Pigmented nodular adrenocortical disease, primary, 1 | ADRENOCORTICAL NODULAR DYSPLASIA, PRIMARY | CUSHING SYNDROME, ADRENAL, DUE TO PPNAD1 | PIGMENTED MICRONODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 | PPNAD1 | ACRODYSOSTOSIS WITH HORMONE RESISTANCE | ACRODYSOSTOSIS 1 WITH HORMONE RESISTANCE | ACRODYSOSTOSIS 1 WITHOUT HORMONE RESISTANCE | Acrodysostosis 1 with or without hormone resistance | ACRDYS1 | ADOHR | Familial atrial myxoma","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKAR1A","4144358","VCV004144358","cancer","Neoplastic Syndromes, Hereditary | Hereditary cancer-predisposing syndrome | Tumor predisposition | Hereditary Cancer Syndrome | Hereditary neoplastic syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKAR1A","4144360","VCV004144360","cancer","Neoplastic Syndromes, Hereditary | Hereditary cancer-predisposing syndrome | Tumor predisposition | Hereditary Cancer Syndrome | Hereditary neoplastic syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKAR1A","4292864","VCV004292864","cancer","Familial atrial myxoma","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKN","3593391","VCV003593391","cancer","Lung cancer, somatic | Lung cancer | Malignant tumor of lung | PARKINSON DISEASE, JUVENILE, AUTOSOMAL RECESSIVE | Parkinson disease, juvenile, type 2 | Parkinson disease autosomal recessive, early onset | Juvenile parkinsonism | Parkinsonism, early onset, with diurnal fluctuation | Parkin Type of Juvenile Parkinson Disease | Parkin Type of Early-Onset Parkinson Disease | Autosomal recessive juvenile Parkinson disease 2 | PDJ | JP | PARK2 | OVARIAN CANCER, SOMATIC | Ovarian cancer","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKN","3593392","VCV003593392","cancer","Lung cancer, somatic | Lung cancer | Malignant tumor of lung | PARKINSON DISEASE, JUVENILE, AUTOSOMAL RECESSIVE | Parkinson disease, juvenile, type 2 | Parkinson disease autosomal recessive, early onset | Juvenile parkinsonism | Parkinsonism, early onset, with diurnal fluctuation | Parkin Type of Juvenile Parkinson Disease | Parkin Type of Early-Onset Parkinson Disease | Autosomal recessive juvenile Parkinson disease 2 | PDJ | JP | PARK2 | OVARIAN CANCER, SOMATIC | Ovarian cancer","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRKN","3593393","VCV003593393","cancer","Lung cancer, somatic | Lung cancer | Malignant tumor of lung | PARKINSON DISEASE, JUVENILE, AUTOSOMAL RECESSIVE | Parkinson disease, juvenile, type 2 | Parkinson disease autosomal recessive, early onset | Juvenile parkinsonism | Parkinsonism, early onset, with diurnal fluctuation | Parkin Type of Juvenile Parkinson Disease | Parkin Type of Early-Onset Parkinson Disease | Autosomal recessive juvenile Parkinson disease 2 | PDJ | JP | PARK2 | OVARIAN CANCER, SOMATIC | Ovarian cancer","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PRL","4755369","VCV004755369","cancer","See cases | failure to thrive | dysmorphic features","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRMT8","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRMT8","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRPF40B","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRPH","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRR11","4755347","VCV004755347","cancer","See cases | Child with deletion of 17q22","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRR4","4755352","VCV004755352","cancer","See cases | Multiple fetal congenital abnormalities","Pathogenic","""cancer"" AND pathogenic","ClinVar_XML"
"PRR4","4796136","VCV004796136","cancer","not provided | none provided | Prenatal imaging test results suggest short long bone","Pathogenic","""cancer""","ClinVar_XML"
"PRR9","4796118","VCV004796118","cancer","not provided | none provided | Prenatal imaging test results suggest increased nuchal translucency 2.5mm","Pathogenic","""cancer""","ClinVar_XML"
"PRRG3","4796070","VCV004796070","cancer","not provided | none provided | Prenatal imaging test results suggest spina bifida,hydrocephalus","Pathogenic","""cancer""","ClinVar_XML"
"PRSS56","4277285","VCV004277285","cancer","MICROPHTHALMIA, POSTERIOR NONSYNDROMIC | Isolated microphthalmia 6 | MCOP6","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PSCA","3384214","VCV003384214","cancer","CHROMOSOME 8q22.1-qter DUPLICATION AND 8pter-p23.1 DELETION | REC8 SYNDROME | SAN LUIS VALLEY SYNDROME | Recombinant 8 syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PSMA8","4796208","VCV004796208","cancer","not provided | none provided | Prenatal imaging test results suggest abnormal fetal brain development, consistent with holoprosencephaly.","Likely pathogenic","""cancer""","ClinVar_XML"
"PSMG1","4796384","VCV004796384","cancer","not provided | none provided | Positive second-trimester serum screening","Pathogenic","""cancer""","ClinVar_XML"
"PSMG2","4796302","VCV004796302","cancer","not provided | none provided | Prenatal imaging test results suggest bilateral talipes equinovarus","Likely pathogenic","""cancer""","ClinVar_XML"
"PSTPIP2","4796208","VCV004796208","cancer","not provided | none provided | Prenatal imaging test results suggest abnormal fetal brain development, consistent with holoprosencephaly.","Likely pathogenic","""cancer""","ClinVar_XML"
"PTCH1","3427189","VCV003427189","cancer","Neoplastic Syndromes, Hereditary | Hereditary cancer-predisposing syndrome | Tumor predisposition | Hereditary neoplastic syndrome | Hereditary Cancer Syndrome | Gorlin syndrome | Basal cell nevus syndrome | nevoid basal cell carcinoma syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PTCH1","3427314","VCV003427314","cancer","Hereditary neoplastic syndrome | Tumor predisposition | Neoplastic Syndromes, Hereditary | Hereditary cancer-predisposing syndrome | Hereditary Cancer Syndrome | GORLIN-GOLTZ SYNDROME | MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES | Basal cell nevus syndrome 1 | BCNS1 | BCNS | NBCCS","Uncertain significance","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
"PTCH1","3427343","VCV003427343","cancer","Neoplastic Syndromes, Hereditary | Hereditary cancer-predisposing syndrome | Tumor predisposition | Hereditary neoplastic syndrome | Hereditary Cancer Syndrome","Likely pathogenic","""cancer"" AND ""likely pathogenic""","ClinVar_XML"
