"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"39716036","SIRT5","23408","BACKGROUND AND OBJECTIVE: Mitochondria are important organelles functioning in metabolic processes, inflammatory response and neurological disorders. Migraines are chronic and paroxysmal neurological disorders characterized by recurrent episodes of severe headache and other neurological symptoms. We explored whether mitochondria may be genetically and/or causally associated with migraine. METHODS: Summary-level statistics of mitochondrial DNA copy number (mtDNA-CN), 69 mitochondria related expos","PubTator3","Association between migraine and mitochondria: A Mendelian randomization study.","Molecular pain","2024"
"39781574","CACNA1A","773","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","PubTator3","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","Cephalalgia : an international journal of headache","2025"
"39781574","ATP1A2","477","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","PubTator3","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","Cephalalgia : an international journal of headache","2025"
"39781574","SCN1A","6323","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","PubTator3","Exploring the association between familial hemiplegic migraine genes (CACNA1A, ATP1A2 and SCN1A) with migraine and epilepsy: A UK Biobank exome-wide association study.","Cephalalgia : an international journal of headache","2025"
"39833696","ARID3A","1820","BACKGROUND: Migraine is a complex neurological disorder characterized by recurrent episodes of severe headaches. Although genetic factors have been implicated, the precise molecular mechanisms, particularly gene expression patterns in migraine-associated brain regions, remain unclear. This study applies machine learning techniques to explore region-specific gene expression profiles and identify critical gene programs and transcription factors linked to migraine pathogenesis. METHODS: We utilized","PubTator3","Machine learning-driven identification of critical gene programs and key transcription factors in migraine.","The journal of headache and pain","2025"
"39833696","ARID3A.","1820","BACKGROUND: Migraine is a complex neurological disorder characterized by recurrent episodes of severe headaches. Although genetic factors have been implicated, the precise molecular mechanisms, particularly gene expression patterns in migraine-associated brain regions, remain unclear. This study applies machine learning techniques to explore region-specific gene expression profiles and identify critical gene programs and transcription factors linked to migraine pathogenesis. METHODS: We utilized","PubTator3","Machine learning-driven identification of critical gene programs and key transcription factors in migraine.","The journal of headache and pain","2025"
"39841246","HMGCR","3156","The genetic relationship between migraine and stroke remains underexplored, particularly in the context of druggable targets. Previous studies have been limited by small sample sizes and a lack of focus on genetic-targeted therapies for these conditions. We analyzed the association and causality between migraine and stroke using multivariable logistic regression in the UK Biobank cohort and Mendelian randomization (MR) analyses based on genome-wide association study (GWAS) data. Integrating expr","PubTator3","Conventional and genetic association between migraine and stroke with druggable genome-wide Mendelian randomization.","Human genetics","2025"
"39841246","TGFB1","7040","The genetic relationship between migraine and stroke remains underexplored, particularly in the context of druggable targets. Previous studies have been limited by small sample sizes and a lack of focus on genetic-targeted therapies for these conditions. We analyzed the association and causality between migraine and stroke using multivariable logistic regression in the UK Biobank cohort and Mendelian randomization (MR) analyses based on genome-wide association study (GWAS) data. Integrating expr","PubTator3","Conventional and genetic association between migraine and stroke with druggable genome-wide Mendelian randomization.","Human genetics","2025"
"39841246","TGFB3","7043","The genetic relationship between migraine and stroke remains underexplored, particularly in the context of druggable targets. Previous studies have been limited by small sample sizes and a lack of focus on genetic-targeted therapies for these conditions. We analyzed the association and causality between migraine and stroke using multivariable logistic regression in the UK Biobank cohort and Mendelian randomization (MR) analyses based on genome-wide association study (GWAS) data. Integrating expr","PubTator3","Conventional and genetic association between migraine and stroke with druggable genome-wide Mendelian randomization.","Human genetics","2025"
"39841246","KCNK5","8645","The genetic relationship between migraine and stroke remains underexplored, particularly in the context of druggable targets. Previous studies have been limited by small sample sizes and a lack of focus on genetic-targeted therapies for these conditions. We analyzed the association and causality between migraine and stroke using multivariable logistic regression in the UK Biobank cohort and Mendelian randomization (MR) analyses based on genome-wide association study (GWAS) data. Integrating expr","PubTator3","Conventional and genetic association between migraine and stroke with druggable genome-wide Mendelian randomization.","Human genetics","2025"
