Gene,Phenotype,Analysis_Date
SYTL4,migraine,2026-04-09 21:32:48
SYVN1,migraine,2026-04-09 21:32:48
SZT2,migraine,2026-04-09 21:32:48
Serotonin transporter,migraine,2026-04-09 21:32:48
Serpine1,migraine,2026-04-09 21:32:48
Signal Transducer and Activator of Transcription 6,migraine,2026-04-09 21:32:48
TAAR1,migraine,2026-04-09 21:32:48
TAAR2,migraine,2026-04-09 21:32:48
TAAR3P,migraine,2026-04-09 21:32:48
TAAR4P,migraine,2026-04-09 21:32:48
TAAR5,migraine,2026-04-09 21:32:48
TAAR6,migraine,2026-04-09 21:32:48
TAAR7P,migraine,2026-04-09 21:32:48
TAAR8,migraine,2026-04-09 21:32:48
TAAR9,migraine,2026-04-09 21:32:48
TAB2,migraine,2026-04-09 21:32:48
TAC1,migraine,2026-04-09 21:32:48
TAC3,migraine,2026-04-09 21:32:48
TACC2,migraine,2026-04-09 21:32:48
TACC3,migraine,2026-04-09 21:32:48
TACO1,migraine,2026-04-09 21:32:48
TACR1,migraine,2026-04-09 21:32:48
TACR2,migraine,2026-04-09 21:32:48
TACR3,migraine,2026-04-09 21:32:48
TAF1,migraine,2026-04-09 21:32:48
TAF1C,migraine,2026-04-09 21:32:48
TAF5,migraine,2026-04-09 21:32:48
TAF8,migraine,2026-04-09 21:32:48
TAFA5,migraine,2026-04-09 21:32:48
TALAM1,migraine,2026-04-09 21:32:48
TALDO1,migraine,2026-04-09 21:32:48
TAMM41,migraine,2026-04-09 21:32:48
TANC1,migraine,2026-04-09 21:32:48
TANGO2,migraine,2026-04-09 21:32:48
TAOK2,migraine,2026-04-09 21:32:48
TAP2,migraine,2026-04-09 21:32:48
TAPBPL,migraine,2026-04-09 21:32:48
TARBP2,migraine,2026-04-09 21:32:48
TARID,migraine,2026-04-09 21:32:48
TARS2,migraine,2026-04-09 21:32:48
TAS1R1,migraine,2026-04-09 21:32:48
TAS2R64P,migraine,2026-04-09 21:32:48
TATDN1P1,migraine,2026-04-09 21:32:48
TBC1D12,migraine,2026-04-09 21:32:48
TBC1D16,migraine,2026-04-09 21:32:48
TBC1D17,migraine,2026-04-09 21:32:48
TBC1D24,migraine,2026-04-09 21:32:48
TBC1D32,migraine,2026-04-09 21:32:48
TBC1D7,migraine,2026-04-09 21:32:48
TBC1D8,migraine,2026-04-09 21:32:48
TBC1D9,migraine,2026-04-09 21:32:48
TBCD,migraine,2026-04-09 21:32:48
TBL2,migraine,2026-04-09 21:32:48
TBP,migraine,2026-04-09 21:32:48
TBPL1,migraine,2026-04-09 21:32:48
TBX6,migraine,2026-04-09 21:32:48
TBXAS1,migraine,2026-04-09 21:32:48
TBXT,migraine,2026-04-09 21:32:48
TCEANC2,migraine,2026-04-09 21:32:48
TCERG1,migraine,2026-04-09 21:32:48
TCF4,migraine,2026-04-09 21:32:48
TCF7L2,migraine,2026-04-09 21:32:48
TCFL5,migraine,2026-04-09 21:32:48
TCN2,migraine,2026-04-09 21:32:48
TCTA,migraine,2026-04-09 21:32:48
TDGF1,migraine,2026-04-09 21:32:48
TDO2,migraine,2026-04-09 21:32:48
TDRD5,migraine,2026-04-09 21:32:48
TECPR1,migraine,2026-04-09 21:32:48
TEF,migraine,2026-04-09 21:32:48
TEFM,migraine,2026-04-09 21:32:48
TEK,migraine,2026-04-09 21:32:48
TELANGIECTASIA,migraine,2026-04-09 21:32:48
TEMPORAL,migraine,2026-04-09 21:32:48
TENT5C,migraine,2026-04-09 21:32:48
TERF2IP,migraine,2026-04-09 21:32:48
TERMINAL,migraine,2026-04-09 21:32:48
TESC,migraine,2026-04-09 21:32:48
TESTICULAR,migraine,2026-04-09 21:32:48
TET2,migraine,2026-04-09 21:32:48
TEX41,migraine,2026-04-09 21:32:48
TF,migraine,2026-04-09 21:32:48
TFAM,migraine,2026-04-09 21:32:48
TFCP2,migraine,2026-04-09 21:32:48
TFDP3,migraine,2026-04-09 21:32:48
TFF2,migraine,2026-04-09 21:32:48
TFIP11,migraine,2026-04-09 21:32:48
TFRC,migraine,2026-04-09 21:32:48
TG,migraine,2026-04-09 21:32:48
TGF-beta,migraine,2026-04-09 21:32:48
TGFA,migraine,2026-04-09 21:32:48
TGFB1,migraine,2026-04-09 21:32:48
TGFB2,migraine,2026-04-09 21:32:48
TGFB3,migraine,2026-04-09 21:32:48
TGFB3-AS1,migraine,2026-04-09 21:32:48
TGFBI,migraine,2026-04-09 21:32:48
TGFBR1,migraine,2026-04-09 21:32:48
TGFBR2,migraine,2026-04-09 21:32:48
TGFBR3,migraine,2026-04-09 21:32:48
TGM2,migraine,2026-04-09 21:32:48
TGM6,migraine,2026-04-09 21:32:48
TGS1,migraine,2026-04-09 21:32:48
TH,migraine,2026-04-09 21:32:48
THADA,migraine,2026-04-09 21:32:48
THAP1,migraine,2026-04-09 21:32:48
THAP11,migraine,2026-04-09 21:32:48
THAP12P2,migraine,2026-04-09 21:32:48
THAP7-AS1,migraine,2026-04-09 21:32:48
THBS1,migraine,2026-04-09 21:32:48
THBS4,migraine,2026-04-09 21:32:48
THNSL2,migraine,2026-04-09 21:32:48
THOC5,migraine,2026-04-09 21:32:48
THOC7,migraine,2026-04-09 21:32:48
THPO,migraine,2026-04-09 21:32:48
THRA,migraine,2026-04-09 21:32:48
THRB,migraine,2026-04-09 21:32:48
THUMPD3P1,migraine,2026-04-09 21:32:48
TICAM1,migraine,2026-04-09 21:32:48
TIE1,migraine,2026-04-09 21:32:48
TIGAR,migraine,2026-04-09 21:32:48
TIGD6,migraine,2026-04-09 21:32:48
TIMD4,migraine,2026-04-09 21:32:48
TIMELESS,migraine,2026-04-09 21:32:48
TIMM21,migraine,2026-04-09 21:32:48
TIMM22,migraine,2026-04-09 21:32:48
TIMM9,migraine,2026-04-09 21:32:48
TIMP1,migraine,2026-04-09 21:32:48
TIMP2,migraine,2026-04-09 21:32:48
TIMP3,migraine,2026-04-09 21:32:48
TJP1,migraine,2026-04-09 21:32:48
TJP2,migraine,2026-04-09 21:32:48
TK2,migraine,2026-04-09 21:32:48
TKT,migraine,2026-04-09 21:32:48
TLCD3B,migraine,2026-04-09 21:32:48
TLE3,migraine,2026-04-09 21:32:48
TLK2,migraine,2026-04-09 21:32:48
TLN1,migraine,2026-04-09 21:32:48
TLR1,migraine,2026-04-09 21:32:48
TLR10,migraine,2026-04-09 21:32:48
TLR2,migraine,2026-04-09 21:32:48
TLR3,migraine,2026-04-09 21:32:48
TLR4,migraine,2026-04-09 21:32:48
TLR7,migraine,2026-04-09 21:32:48
TLR9,migraine,2026-04-09 21:32:48
TM6SF2,migraine,2026-04-09 21:32:48
TM7SF2,migraine,2026-04-09 21:32:48
TM9SF4,migraine,2026-04-09 21:32:48
TMA7,migraine,2026-04-09 21:32:48
TMEM100,migraine,2026-04-09 21:32:48
TMEM102,migraine,2026-04-09 21:32:48
TMEM105,migraine,2026-04-09 21:32:48
TMEM132A,migraine,2026-04-09 21:32:48
TMEM132E,migraine,2026-04-09 21:32:48
TMEM147,migraine,2026-04-09 21:32:48
TMEM151A,migraine,2026-04-09 21:32:48
TMEM170A,migraine,2026-04-09 21:32:48
TMEM171,migraine,2026-04-09 21:32:48
TMEM176A,migraine,2026-04-09 21:32:48
TMEM176B,migraine,2026-04-09 21:32:48
TMEM183AP1,migraine,2026-04-09 21:32:48
TMEM208,migraine,2026-04-09 21:32:48
TMEM219,migraine,2026-04-09 21:32:48
TMEM220,migraine,2026-04-09 21:32:48
TMEM229BP1,migraine,2026-04-09 21:32:48
TMEM231P1,migraine,2026-04-09 21:32:48
TMEM233,migraine,2026-04-09 21:32:48
TMEM240,migraine,2026-04-09 21:32:48
TMEM256,migraine,2026-04-09 21:32:48
TMEM256-PLSCR3,migraine,2026-04-09 21:32:48
TMEM262,migraine,2026-04-09 21:32:48
TMEM37,migraine,2026-04-09 21:32:48
TMEM41B,migraine,2026-04-09 21:32:48
TMEM50B,migraine,2026-04-09 21:32:48
TMEM51,migraine,2026-04-09 21:32:48
TMEM51-AS1,migraine,2026-04-09 21:32:48
TMEM51-AS2,migraine,2026-04-09 21:32:48
TMEM63B,migraine,2026-04-09 21:32:48
TMEM68,migraine,2026-04-09 21:32:48
TMEM87B,migraine,2026-04-09 21:32:48
TMEM89,migraine,2026-04-09 21:32:48
TMEM8B,migraine,2026-04-09 21:32:48
TMEM9,migraine,2026-04-09 21:32:48
TMEM91,migraine,2026-04-09 21:32:48
TMEM9B-AS1,migraine,2026-04-09 21:32:48
TMPO,migraine,2026-04-09 21:32:48
TMPRSS6,migraine,2026-04-09 21:32:48
TMSB4X,migraine,2026-04-09 21:32:48
TMTC2,migraine,2026-04-09 21:32:48
TMX3,migraine,2026-04-09 21:32:48
TNC,migraine,2026-04-09 21:32:48
TNF,migraine,2026-04-09 21:32:48
TNF-alpha,migraine,2026-04-09 21:32:48
TNF-beta,migraine,2026-04-09 21:32:48
TNFA,migraine,2026-04-09 21:32:48
TNFB,migraine,2026-04-09 21:32:48
TNFRSF10A,migraine,2026-04-09 21:32:48
TNFRSF13B,migraine,2026-04-09 21:32:48
TNFRSF1A,migraine,2026-04-09 21:32:48
TNFRSF1B,migraine,2026-04-09 21:32:48
TNFRSF21,migraine,2026-04-09 21:32:48
TNFRSF6B,migraine,2026-04-09 21:32:48
TNFSF10,migraine,2026-04-09 21:32:48
TNFSF11,migraine,2026-04-09 21:32:48
TNFSF12,migraine,2026-04-09 21:32:48
TNFSF12-TNFSF13,migraine,2026-04-09 21:32:48
TNFSF13,migraine,2026-04-09 21:32:48
TNFSF13B,migraine,2026-04-09 21:32:48
TNFSF4,migraine,2026-04-09 21:32:48
TNFalpha,migraine,2026-04-09 21:32:48
TNIP2P1,migraine,2026-04-09 21:32:48
TNK1,migraine,2026-04-09 21:32:48
TNKS2-AS1,migraine,2026-04-09 21:32:48
TNN,migraine,2026-04-09 21:32:48
TNNT2,migraine,2026-04-09 21:32:48
TNPO1,migraine,2026-04-09 21:32:48
TNPO2,migraine,2026-04-09 21:32:48
TNXA,migraine,2026-04-09 21:32:48
TNXB,migraine,2026-04-09 21:32:48
TOM1L2,migraine,2026-04-09 21:32:48
TOMM20L,migraine,2026-04-09 21:32:48
TOMM20L-DT,migraine,2026-04-09 21:32:48
TOP3BP1,migraine,2026-04-09 21:32:48
TOP6BL,migraine,2026-04-09 21:32:48
TOR1A,migraine,2026-04-09 21:32:48
TOX3,migraine,2026-04-09 21:32:48
TP53,migraine,2026-04-09 21:32:48
TP53INP2,migraine,2026-04-09 21:32:48
TP63,migraine,2026-04-09 21:32:48
TPD52L2,migraine,2026-04-09 21:32:48
TPGS2,migraine,2026-04-09 21:32:48
TPH1,migraine,2026-04-09 21:32:48
TPH2,migraine,2026-04-09 21:32:48
TPM2,migraine,2026-04-09 21:32:48
TPO,migraine,2026-04-09 21:32:48
TPP1,migraine,2026-04-09 21:32:48
TPSAB1,migraine,2026-04-09 21:32:48
TPSB2,migraine,2026-04-09 21:32:48
TPSD1,migraine,2026-04-09 21:32:48
TPSG1,migraine,2026-04-09 21:32:48
TPSP1,migraine,2026-04-09 21:32:48
TPSP2,migraine,2026-04-09 21:32:48
TPT1,migraine,2026-04-09 21:32:48
TRADD,migraine,2026-04-09 21:32:48
TRAF3IP2-AS1,migraine,2026-04-09 21:32:48
TRAF6,migraine,2026-04-09 21:32:48
TRAIP,migraine,2026-04-09 21:32:48
TRAK1,migraine,2026-04-09 21:32:48
TRANSFER,migraine,2026-04-09 21:32:48
TRANSMEMBRANE,migraine,2026-04-09 21:32:48
TRANSPORTER,migraine,2026-04-09 21:32:48
TRANSPORTING,migraine,2026-04-09 21:32:48
TRAP1,migraine,2026-04-09 21:32:48
TRAPPC2P2,migraine,2026-04-09 21:32:48
TRE-CTC1-7,migraine,2026-04-09 21:32:48
TREK,migraine,2026-04-09 21:32:48
TREK1,migraine,2026-04-09 21:32:48
TREK2,migraine,2026-04-09 21:32:48
TREM1,migraine,2026-04-09 21:32:48
TREM2,migraine,2026-04-09 21:32:48
TREML3P,migraine,2026-04-09 21:32:48
TREML4,migraine,2026-04-09 21:32:48
TREML5P,migraine,2026-04-09 21:32:48
TRESK,migraine,2026-04-09 21:32:48
TREX1,migraine,2026-04-09 21:32:48
TRG-CCC3-1,migraine,2026-04-09 21:32:48
TRGC1,migraine,2026-04-09 21:32:48
TRGV9,migraine,2026-04-09 21:32:48
TRH,migraine,2026-04-09 21:32:48
TRIK,migraine,2026-04-09 21:32:48
TRIM2,migraine,2026-04-09 21:32:48
TRIM21,migraine,2026-04-09 21:32:48
TRIM27,migraine,2026-04-09 21:32:48
TRIM31,migraine,2026-04-09 21:32:48
TRIM32,migraine,2026-04-09 21:32:48
TRIM35,migraine,2026-04-09 21:32:48
TRIM4,migraine,2026-04-09 21:32:48
TRIM5,migraine,2026-04-09 21:32:48
TRIM52-AS1,migraine,2026-04-09 21:32:48
TRIM54,migraine,2026-04-09 21:32:48
TRIM66,migraine,2026-04-09 21:32:48
TRIM69,migraine,2026-04-09 21:32:48
TRIQK,migraine,2026-04-09 21:32:48
TRIR,migraine,2026-04-09 21:32:48
TRIT1,migraine,2026-04-09 21:32:48
TRK-CTT1-1,migraine,2026-04-09 21:32:48
TRK-CTT12-1,migraine,2026-04-09 21:32:48
TRK-CTT6-1,migraine,2026-04-09 21:32:48
TRMT1,migraine,2026-04-09 21:32:48
TRMT10C,migraine,2026-04-09 21:32:48
TRMT12,migraine,2026-04-09 21:32:48
TRMT2A,migraine,2026-04-09 21:32:48
TRMT5,migraine,2026-04-09 21:32:48
TRMT9B,migraine,2026-04-09 21:32:48
TRNT1,migraine,2026-04-09 21:32:48
TRPA1,migraine,2026-04-09 21:32:48
TRPC3,migraine,2026-04-09 21:32:48
TRPC4,migraine,2026-04-09 21:32:48
TRPC4AP,migraine,2026-04-09 21:32:48
TRPC5,migraine,2026-04-09 21:32:48
TRPM2,migraine,2026-04-09 21:32:48
TRPM3,migraine,2026-04-09 21:32:48
TRPM6,migraine,2026-04-09 21:32:48
TRPM7,migraine,2026-04-09 21:32:48
TRPM8,migraine,2026-04-09 21:32:48
TRPV1,migraine,2026-04-09 21:32:48
TRPV2,migraine,2026-04-09 21:32:48
TRPV3,migraine,2026-04-09 21:32:48
TRPV4,migraine,2026-04-09 21:32:48
TSACC,migraine,2026-04-09 21:32:48
TSBP1,migraine,2026-04-09 21:32:48
TSBP1-AS1,migraine,2026-04-09 21:32:48
TSC1,migraine,2026-04-09 21:32:48
TSFM,migraine,2026-04-09 21:32:48
TSGA10,migraine,2026-04-09 21:32:48
TSHB,migraine,2026-04-09 21:32:48
TSHR,migraine,2026-04-09 21:32:48
TSHZ1,migraine,2026-04-09 21:32:48
TSPAN-2,migraine,2026-04-09 21:32:48
TSPAN10,migraine,2026-04-09 21:32:48
TSPAN12,migraine,2026-04-09 21:32:48
TSPAN18,migraine,2026-04-09 21:32:48
TSPAN2,migraine,2026-04-09 21:32:48
TSPAN3,migraine,2026-04-09 21:32:48
TSPAN31,migraine,2026-04-09 21:32:48
TSPAN33,migraine,2026-04-09 21:32:48
TSPO,migraine,2026-04-09 21:32:48
TSPOAP1,migraine,2026-04-09 21:32:48
TSPYL5,migraine,2026-04-09 21:32:48
TSR1,migraine,2026-04-09 21:32:48
TSTD1,migraine,2026-04-09 21:32:48
TTBK2,migraine,2026-04-09 21:32:48
TTC1,migraine,2026-04-09 21:32:48
TTC12,migraine,2026-04-09 21:32:48
TTC21B,migraine,2026-04-09 21:32:48
TTC23L,migraine,2026-04-09 21:32:48
TTC24,migraine,2026-04-09 21:32:48
TTC34,migraine,2026-04-09 21:32:48
TTC38,migraine,2026-04-09 21:32:48
TTLL5,migraine,2026-04-09 21:32:48
TTLL9,migraine,2026-04-09 21:32:48
TTR,migraine,2026-04-09 21:32:48
TTYH3,migraine,2026-04-09 21:32:48
TUBB,migraine,2026-04-09 21:32:48
TUBB2A,migraine,2026-04-09 21:32:48
TUBB4A,migraine,2026-04-09 21:32:48
TUBB4BP7,migraine,2026-04-09 21:32:48
TUBBP5,migraine,2026-04-09 21:32:48
TUBG2,migraine,2026-04-09 21:32:48
TUBGCP2,migraine,2026-04-09 21:32:48
TUFM,migraine,2026-04-09 21:32:48
TUMOR,migraine,2026-04-09 21:32:48
TVP23B,migraine,2026-04-09 21:32:48
TWF1P1,migraine,2026-04-09 21:32:48
TWIK-related spinal cord potassium channel,migraine,2026-04-09 21:32:48
TWIST1,migraine,2026-04-09 21:32:48
TWNK,migraine,2026-04-09 21:32:48
TXN2,migraine,2026-04-09 21:32:48
TXNL4A,migraine,2026-04-09 21:32:48
TXNL4B,migraine,2026-04-09 21:32:48
TYMP,migraine,2026-04-09 21:32:48
TYMS,migraine,2026-04-09 21:32:48
TYMSP1,migraine,2026-04-09 21:32:48
TYR,migraine,2026-04-09 21:32:48
TYRP1,migraine,2026-04-09 21:32:48
TYW1B,migraine,2026-04-09 21:32:48
Taar1,migraine,2026-04-09 21:32:48
Th,migraine,2026-04-09 21:32:48
Trace Amine-Associated Receptor 1,migraine,2026-04-09 21:32:48
Transient receptor potential melastatin 8,migraine,2026-04-09 21:32:48
Trem1,migraine,2026-04-09 21:32:48
Triggering receptor expressed on myeloid cell 1,migraine,2026-04-09 21:32:48
Tryptophan hydroxylase 2,migraine,2026-04-09 21:32:48
Tumor necrosis factor,migraine,2026-04-09 21:32:48
Tumor necrosis factor (TNF),migraine,2026-04-09 21:32:48
Tumor necrosis factor-alpha,migraine,2026-04-09 21:32:48
U-II,migraine,2026-04-09 21:32:48
U2,migraine,2026-04-09 21:32:48
U2AF1L4,migraine,2026-04-09 21:32:48
U3,migraine,2026-04-09 21:32:48
U4,migraine,2026-04-09 21:32:48
U6,migraine,2026-04-09 21:32:48
U8,migraine,2026-04-09 21:32:48
UAP1L1,migraine,2026-04-09 21:32:48
UBA5,migraine,2026-04-09 21:32:48
UBA52,migraine,2026-04-09 21:32:48
UBA52P6,migraine,2026-04-09 21:32:48
UBA7,migraine,2026-04-09 21:32:48
UBAC2,migraine,2026-04-09 21:32:48
UBB,migraine,2026-04-09 21:32:48
UBC,migraine,2026-04-09 21:32:48
UBD,migraine,2026-04-09 21:32:48
UBDP1,migraine,2026-04-09 21:32:48
UBE2D1,migraine,2026-04-09 21:32:48
UBE2D3,migraine,2026-04-09 21:32:48
UBE2D3-AS1,migraine,2026-04-09 21:32:48
UBE2I,migraine,2026-04-09 21:32:48
UBE2I-AS1,migraine,2026-04-09 21:32:48
UBE2L6,migraine,2026-04-09 21:32:48
UBE2NL,migraine,2026-04-09 21:32:48
UBE2Z,migraine,2026-04-09 21:32:48
UBE3A,migraine,2026-04-09 21:32:48
UBE3B,migraine,2026-04-09 21:32:48
UBL3,migraine,2026-04-09 21:32:48
UBR3,migraine,2026-04-09 21:32:48
UBR7,migraine,2026-04-09 21:32:48
UBTD2,migraine,2026-04-09 21:32:48
UBXN11,migraine,2026-04-09 21:32:48
UCHL1,migraine,2026-04-09 21:32:48
UCN,migraine,2026-04-09 21:32:48
UCN2,migraine,2026-04-09 21:32:48
UCP2,migraine,2026-04-09 21:32:48
UCSC,migraine,2026-04-09 21:32:48
UFL1,migraine,2026-04-09 21:32:48
UFL1-AS1,migraine,2026-04-09 21:32:48
UFM1,migraine,2026-04-09 21:32:48
UFSP2,migraine,2026-04-09 21:32:48
UGDH,migraine,2026-04-09 21:32:48
UGP2,migraine,2026-04-09 21:32:48
UGT1A,migraine,2026-04-09 21:32:48
UGT1A1,migraine,2026-04-09 21:32:48
UGT1A10,migraine,2026-04-09 21:32:48
UGT1A2P,migraine,2026-04-09 21:32:48
UGT1A3,migraine,2026-04-09 21:32:48
UGT1A4,migraine,2026-04-09 21:32:48
UGT1A5,migraine,2026-04-09 21:32:48
UGT1A6,migraine,2026-04-09 21:32:48
UGT1A7,migraine,2026-04-09 21:32:48
UGT1A8,migraine,2026-04-09 21:32:48
UGT1A9,migraine,2026-04-09 21:32:48
UGT2B4,migraine,2026-04-09 21:32:48
ULK1,migraine,2026-04-09 21:32:48
ULK2,migraine,2026-04-09 21:32:48
ULK4,migraine,2026-04-09 21:32:48
UMODL1-AS1,migraine,2026-04-09 21:32:48
UMPS,migraine,2026-04-09 21:32:48
UNC13A,migraine,2026-04-09 21:32:48
UNC13B,migraine,2026-04-09 21:32:48
UNC45A,migraine,2026-04-09 21:32:48
UNC5C,migraine,2026-04-09 21:32:48
UNC5D,migraine,2026-04-09 21:32:48
UPP2,migraine,2026-04-09 21:32:48
UQCC5,migraine,2026-04-09 21:32:48
UQCR10,migraine,2026-04-09 21:32:48
UQCRC1,migraine,2026-04-09 21:32:48
URAHP,migraine,2026-04-09 21:32:48
UROD,migraine,2026-04-09 21:32:48
USH2A,migraine,2026-04-09 21:32:48
USMG5,migraine,2026-04-09 21:32:48
USP12P1,migraine,2026-04-09 21:32:48
USP19,migraine,2026-04-09 21:32:48
USP25,migraine,2026-04-09 21:32:48
USP26,migraine,2026-04-09 21:32:48
USP32P2,migraine,2026-04-09 21:32:48
USP34,migraine,2026-04-09 21:32:48
USP36,migraine,2026-04-09 21:32:48
USP4,migraine,2026-04-09 21:32:48
UTP11,migraine,2026-04-09 21:32:48
UTP18,migraine,2026-04-09 21:32:48
UTP3,migraine,2026-04-09 21:32:48
UTP6,migraine,2026-04-09 21:32:48
UTRN,migraine,2026-04-09 21:32:48
UTS2,migraine,2026-04-09 21:32:48
UTS2R,migraine,2026-04-09 21:32:48
UVSSA,migraine,2026-04-09 21:32:48
UXS1,migraine,2026-04-09 21:32:48
Urotensin-II,migraine,2026-04-09 21:32:48
VALINE,migraine,2026-04-09 21:32:48
VAMP1,migraine,2026-04-09 21:32:48
VAMP2,migraine,2026-04-09 21:32:48
VAMP5,migraine,2026-04-09 21:32:48
VAMP8,migraine,2026-04-09 21:32:48
VAN,migraine,2026-04-09 21:32:48
VARS1,migraine,2026-04-09 21:32:48
VARS2,migraine,2026-04-09 21:32:48
VASCULOPATHY,migraine,2026-04-09 21:32:48
VASH1,migraine,2026-04-09 21:32:48
VASN,migraine,2026-04-09 21:32:48
VAT1,migraine,2026-04-09 21:32:48
VCAM 1,migraine,2026-04-09 21:32:48
VCAM1,migraine,2026-04-09 21:32:48
VCP,migraine,2026-04-09 21:32:48
VDAC1,migraine,2026-04-09 21:32:48
VDR,migraine,2026-04-09 21:32:48
VEGF,migraine,2026-04-09 21:32:48
VEGFA,migraine,2026-04-09 21:32:48
VEGFB,migraine,2026-04-09 21:32:48
VERTIGO,migraine,2026-04-09 21:32:48
VESSEL,migraine,2026-04-09 21:32:48
VEZT,migraine,2026-04-09 21:32:48
VIM,migraine,2026-04-09 21:32:48
VIP,migraine,2026-04-09 21:32:48
VIPR1,migraine,2026-04-09 21:32:48
VIPR2,migraine,2026-04-09 21:32:48
VKORC1,migraine,2026-04-09 21:32:48
VLDLR,migraine,2026-04-09 21:32:48
VN1R51P,migraine,2026-04-09 21:32:48
VOLTAGE,migraine,2026-04-09 21:32:48
VOLTAGE-,migraine,2026-04-09 21:32:48
VOLTAGE-GATED,migraine,2026-04-09 21:32:48
VOMITING,migraine,2026-04-09 21:32:48
VPS11,migraine,2026-04-09 21:32:48
VPS16,migraine,2026-04-09 21:32:48
VPS28,migraine,2026-04-09 21:32:48
VPS33B,migraine,2026-04-09 21:32:48
VPS33B-DT,migraine,2026-04-09 21:32:48
VPS37D,migraine,2026-04-09 21:32:48
VPS45,migraine,2026-04-09 21:32:48
VPS51,migraine,2026-04-09 21:32:48
VSIG8,migraine,2026-04-09 21:32:48
VSNL1,migraine,2026-04-09 21:32:48
VSTM2L,migraine,2026-04-09 21:32:48
VSTM4,migraine,2026-04-09 21:32:48
VSX1,migraine,2026-04-09 21:32:48
VTI1A,migraine,2026-04-09 21:32:48
VTRNA1-1,migraine,2026-04-09 21:32:48
VWA8,migraine,2026-04-09 21:32:48
VWF,migraine,2026-04-09 21:32:48
Vanin-1,migraine,2026-04-09 21:32:48
Vascular endothelial growth factor,migraine,2026-04-09 21:32:48
Vasoactive Intestinal Polypeptide Receptor 2,migraine,2026-04-09 21:32:48
Vnn-1,migraine,2026-04-09 21:32:48
Vnn1,migraine,2026-04-09 21:32:48
WAPL,migraine,2026-04-09 21:32:48
WAPL-DT,migraine,2026-04-09 21:32:48
WASH2P,migraine,2026-04-09 21:32:48
WASL,migraine,2026-04-09 21:32:48
WASL-DT,migraine,2026-04-09 21:32:48
WBP2NL,migraine,2026-04-09 21:32:48
WBSCR27,migraine,2026-04-09 21:32:48
WDFY4,migraine,2026-04-09 21:32:48
WDR11,migraine,2026-04-09 21:32:48
WDR12,migraine,2026-04-09 21:32:48
WDR18,migraine,2026-04-09 21:32:48
WDR37,migraine,2026-04-09 21:32:48
WDR45,migraine,2026-04-09 21:32:48
WDR6,migraine,2026-04-09 21:32:48
WDR81,migraine,2026-04-09 21:32:48
WDR83,migraine,2026-04-09 21:32:48
WDR83OS,migraine,2026-04-09 21:32:48
WDSUB1,migraine,2026-04-09 21:32:48
WEE1,migraine,2026-04-09 21:32:48
WFIKKN1,migraine,2026-04-09 21:32:48
WHAMM,migraine,2026-04-09 21:32:48
WHR1,migraine,2026-04-09 21:32:48
WHR1B,migraine,2026-04-09 21:32:48
WI2-1896O14.1,migraine,2026-04-09 21:32:48
WITHOUT,migraine,2026-04-09 21:32:48
WNK1,migraine,2026-04-09 21:32:48
WNK2,migraine,2026-04-09 21:32:48
WNK3,migraine,2026-04-09 21:32:48
WNT1,migraine,2026-04-09 21:32:48
WNT2,migraine,2026-04-09 21:32:48
WNT3,migraine,2026-04-09 21:32:48
WNT4,migraine,2026-04-09 21:32:48
WSCD1,migraine,2026-04-09 21:32:48
WSPAR,migraine,2026-04-09 21:32:48
WWOX,migraine,2026-04-09 21:32:48
WWP2,migraine,2026-04-09 21:32:48
XK,migraine,2026-04-09 21:32:48
XKR4,migraine,2026-04-09 21:32:48
XKR7,migraine,2026-04-09 21:32:48
XKR9,migraine,2026-04-09 21:32:48
XLD,migraine,2026-04-09 21:32:48
XLR,migraine,2026-04-09 21:32:48
XPNPEP2,migraine,2026-04-09 21:32:48
XPR1,migraine,2026-04-09 21:32:48
XRCC1,migraine,2026-04-09 21:32:48
XRCC3,migraine,2026-04-09 21:32:48
XRRA1,migraine,2026-04-09 21:32:48
XXbac-BPG181B23.7,migraine,2026-04-09 21:32:48
XXbac-BPGBPG55C20.1,migraine,2026-04-09 21:32:48
YAP1,migraine,2026-04-09 21:32:48
YAP1-DT,migraine,2026-04-09 21:32:48
YJEFN3,migraine,2026-04-09 21:32:48
YJU2B,migraine,2026-04-09 21:32:48
YLPM1,migraine,2026-04-09 21:32:48
YPEL3,migraine,2026-04-09 21:32:48
YRDC,migraine,2026-04-09 21:32:48
YWHAG,migraine,2026-04-09 21:32:48
YWHAQP1,migraine,2026-04-09 21:32:48
YWHAQP3,migraine,2026-04-09 21:32:48
YWHAZP1,migraine,2026-04-09 21:32:48
YY1,migraine,2026-04-09 21:32:48
YY1AP1,migraine,2026-04-09 21:32:48
Y_RNA,migraine,2026-04-09 21:32:48
ZBTB10,migraine,2026-04-09 21:32:48
ZBTB12,migraine,2026-04-09 21:32:48
ZBTB2P1,migraine,2026-04-09 21:32:48
ZBTB39,migraine,2026-04-09 21:32:48
ZBTB4,migraine,2026-04-09 21:32:48
ZBTB46,migraine,2026-04-09 21:32:48
ZBTB46-AS1,migraine,2026-04-09 21:32:48
ZBTB46-AS2,migraine,2026-04-09 21:32:48
ZBTB48,migraine,2026-04-09 21:32:48
ZC3H10,migraine,2026-04-09 21:32:48
ZC3H11C,migraine,2026-04-09 21:32:48
ZC3H3,migraine,2026-04-09 21:32:48
ZC3H7B,migraine,2026-04-09 21:32:48
